央视频道,#genre#
新疆卫视,http://222.89.28.118:808/hls/4/index.m3u8
新疆卫视,http://61.52.157.249:808/hls/59/index.m3u8
旅游卫视,http://120.192.226.35:8009/hls/57/index.m3u8
旅游卫视,http://123.10.76.183:808/hls/54/index.m3u8
旅游卫视,http://182.46.8.141:8018/hls/66/index.m3u8
江苏卫视,http://1.80.12.4:10000/hls/23/index.m3u8
江苏卫视,http://113.240.177.236:8082/hls/21/index.m3u8
江苏卫视,http://120.192.226.35:8009/hls/33/index.m3u8
江苏卫视,http://123.10.76.183:808/hls/34/index.m3u8
江苏卫视,http://123.10.76.183:808/hls/71/index.m3u8
江苏卫视,http://144.7.38.154:808/hls/29/index.m3u8
江苏卫视,http://175.11.138.93:808/hls/22/index.m3u8
江苏卫视,http://182.46.8.141:8018/hls/51/index.m3u8
江苏卫视,http://222.89.28.118:808/hls/63/index.m3u8
江苏卫视,http://61.52.157.249:808/hls/30/index.m3u8
江西卫视,http://1.80.12.4:10000/hls/30/index.m3u8
江西卫视,http://113.240.177.236:8082/hls/27/index.m3u8
江西卫视,http://120.192.226.35:8009/hls/47/index.m3u8
江西卫视,http://123.10.76.183:808/hls/42/index.m3u8
江西卫视,http://144.7.38.154:808/hls/38/index.m3u8
江西卫视,http://175.11.138.93:808/hls/25/index.m3u8
江西卫视,http://182.46.8.141:8018/hls/64/index.m3u8
江西卫视,http://222.89.28.118:808/hls/73/index.m3u8
江西卫视,http://61.52.157.249:808/hls/49/index.m3u8
河北卫视,http://1.80.12.4:10000/hls/36/index.m3u8
河北卫视,http://113.240.177.236:8082/hls/40/index.m3u8
河北卫视,http://120.192.226.35:8009/hls/55/index.m3u8
河北卫视,http://123.10.76.183:808/hls/53/index.m3u8
河北卫视,http://144.7.38.154:808/hls/16/index.m3u8
河北卫视,http://175.11.138.93:808/hls/38/index.m3u8
河北卫视,http://182.46.8.141:8018/hls/61/index.m3u8
河北卫视,http://222.89.28.118:808/hls/72/index.m3u8
河南卫视,http://1.80.12.4:10000/hls/29/index.m3u8
河南卫视,http://113.240.177.236:8082/hls/37/index.m3u8
河南卫视,http://120.192.226.35:8009/hls/46/index.m3u8
河南卫视,http://123.10.76.183:808/hls/17/index.m3u8
河南卫视,http://144.7.38.154:808/hls/36/index.m3u8
河南卫视,http://175.11.138.93:808/hls/39/index.m3u8
河南卫视,http://182.46.8.141:8018/hls/62/index.m3u8
河南卫视,http://222.89.28.118:808/hls/31/index.m3u8
河南卫视,http://61.52.157.249:808/hls/16/index.m3u8
浙江卫视,http://1.80.12.4:10000/hls/24/index.m3u8
浙江卫视,http://113.240.177.236:8082/hls/22/index.m3u8
浙江卫视,http://120.192.226.35:8009/hls/34/index.m3u8
浙江卫视,http://123.10.76.183:808/hls/35/index.m3u8
浙江卫视,http://144.7.38.154:808/hls/28/index.m3u8
浙江卫视,http://175.11.138.93:808/hls/26/index.m3u8
浙江卫视,http://182.46.8.141:8018/hls/52/index.m3u8
浙江卫视,http://222.89.28.118:808/hls/61/index.m3u8
浙江卫视,http://61.52.157.249:808/hls/31/index.m3u8
海南卫视,http://113.240.177.236:8082/hls/31/index.m3u8
海南卫视,http://175.11.138.93:808/hls/42/index.m3u8
海南卫视,http://222.89.28.118:808/hls/88/index.m3u8
深圳卫视,http://113.240.177.236:8082/hls/28/index.m3u8
深圳卫视,http://120.192.226.35:8009/hls/37/index.m3u8
深圳卫视,http://123.10.76.183:808/hls/41/index.m3u8
深圳卫视,http://144.7.38.154:808/hls/40/index.m3u8
深圳卫视,http://175.11.138.93:808/hls/27/index.m3u8
深圳卫视,http://182.46.8.141:8018/hls/72/index.m3u8
深圳卫视,http://222.89.28.118:808/hls/75/index.m3u8
深圳卫视,http://61.52.157.249:808/hls/34/index.m3u8
湖北卫视,http://113.240.177.236:8082/hls/32/index.m3u8
湖北卫视,http://120.192.226.35:8009/hls/39/index.m3u8
湖北卫视,http://123.10.76.183:808/hls/43/index.m3u8
湖北卫视,http://144.7.38.154:808/hls/41/index.m3u8
湖北卫视,http://175.11.138.93:808/hls/28/index.m3u8
湖北卫视,http://182.46.8.141:8018/hls/49/index.m3u8
湖北卫视,http://222.89.28.118:808/hls/77/index.m3u8
湖北卫视,http://61.52.157.249:808/hls/47/index.m3u8
湖南卫视,http://1.80.12.4:10000/hls/22/index.m3u8
湖南卫视,http://113.240.177.236:8082/hls/17/index.m3u8
湖南卫视,http://120.192.226.35:8009/hls/32/index.m3u8
湖南卫视,http://123.10.76.183:808/hls/33/index.m3u8
湖南卫视,http://144.7.38.154:808/hls/27/index.m3u8
湖南卫视,http://175.11.138.93:808/hls/17/index.m3u8
湖南卫视,http://182.46.8.141:8018/hls/50/index.m3u8
湖南卫视,http://222.89.28.118:808/hls/74/index.m3u8
湖南卫视,http://61.52.157.249:808/hls/1129/index.m3u8
甘肃卫视,http://1.80.12.4:10000/hls/33/index.m3u8
甘肃卫视,http://113.240.177.236:8082/hls/48/index.m3u8
甘肃卫视,http://120.192.226.35:8009/hls/51/index.m3u8
甘肃卫视,http://123.10.76.183:808/hls/58/index.m3u8
甘肃卫视,http://144.7.38.154:808/hls/56/index.m3u8
甘肃卫视,http://175.11.138.93:808/hls/43/index.m3u8
甘肃卫视,http://182.46.8.141:8018/hls/56/index.m3u8
甘肃卫视,http://222.89.28.118:808/hls/89/index.m3u8
甘肃卫视,http://61.52.157.249:808/hls/77/index.m3u8
西藏卫视,http://1.80.12.4:10000/hls/35/index.m3u8
西藏卫视,http://113.240.177.236:8082/hls/46/index.m3u8
西藏卫视,http://120.192.226.35:8009/hls/59/index.m3u8
西藏卫视,http://144.7.38.154:808/hls/54/index.m3u8
西藏卫视,http://175.11.138.93:808/hls/44/index.m3u8
西藏卫视,http://182.46.8.141:8018/hls/75/index.m3u8
西藏卫视,http://222.89.28.118:808/hls/5/index.m3u8
西藏卫视,http://61.52.157.249:808/hls/58/index.m3u8
贵州卫视,http://113.240.177.236:8082/hls/39/index.m3u8
贵州卫视,http://120.192.226.35:8009/hls/50/index.m3u8
贵州卫视,http://123.10.76.183:808/hls/47/index.m3u8
贵州卫视,http://144.7.38.154:808/hls/39/index.m3u8
贵州卫视,http://175.11.138.93:808/hls/45/index.m3u8
贵州卫视,http://182.46.8.141:8018/hls/59/index.m3u8
贵州卫视,http://222.89.28.118:808/hls/71/index.m3u8
贵州卫视,http://61.52.157.249:808/hls/153/index.m3u8
贵州卫视,http://61.52.157.249:808/hls/76/index.m3u8
辽宁卫视,http://113.240.177.236:8082/hls/29/index.m3u8
辽宁卫视,http://120.192.226.35:8009/hls/54/index.m3u8
辽宁卫视,http://123.10.76.183:808/hls/48/index.m3u8
辽宁卫视,http://144.7.38.154:808/hls/33/index.m3u8
辽宁卫视,http://175.11.138.93:808/hls/46/index.m3u8
辽宁卫视,http://182.46.8.141:8018/hls/65/index.m3u8
辽宁卫视,http://222.89.28.118:808/hls/69/index.m3u8
重庆卫视,http://1.80.12.4:10000/hls/19/index.m3u8
重庆卫视,http://113.240.177.236:8082/hls/35/index.m3u8
重庆卫视,http://120.192.226.35:8009/hls/43/index.m3u8
重庆卫视,http://123.10.76.183:808/hls/50/index.m3u8
重庆卫视,http://144.7.38.154:808/hls/43/index.m3u8
重庆卫视,http://175.11.138.93:808/hls/47/index.m3u8
重庆卫视,http://182.46.8.141:8018/hls/53/index.m3u8
重庆卫视,http://222.89.28.118:808/hls/80/index.m3u8
陕西卫视,http://113.240.177.236:8082/hls/42/index.m3u8
陕西卫视,http://120.192.226.35:8009/hls/17/index.m3u8
陕西卫视,http://123.10.76.183:808/hls/57/index.m3u8
陕西卫视,http://144.7.38.154:808/hls/48/index.m3u8
陕西卫视,http://175.11.138.93:808/hls/48/index.m3u8
陕西卫视,http://182.46.8.141:8018/hls/71/index.m3u8
陕西卫视,http://222.89.28.118:808/hls/70/index.m3u8
陕西卫视,http://61.52.157.249:808/hls/51/index.m3u8
青海卫视,http://120.192.226.35:8009/hls/58/index.m3u8
青海卫视,http://123.10.76.183:808/hls/60/index.m3u8
青海卫视,http://144.7.38.154:808/hls/51/index.m3u8
青海卫视,http://175.11.138.93:808/hls/49/index.m3u8
青海卫视,http://182.46.8.141:8018/hls/69/index.m3u8
青海卫视,http://222.89.28.118:808/hls/90/index.m3u8
青海卫视,http://61.52.157.249:808/hls/56/index.m3u8
香港卫视,http://222.89.28.118:808/hls/151/index.m3u8
黑龙江卫视,http://113.240.177.236:8082/hls/38/index.m3u8
黑龙江卫视,http://120.192.226.35:8009/hls/38/index.m3u8
黑龙江卫视,http://123.10.76.183:808/hls/45/index.m3u8
黑龙江卫视,http://144.7.38.154:808/hls/79/index.m3u8
黑龙江卫视,http://175.11.138.93:808/hls/29/index.m3u8
黑龙江卫视,http://182.46.8.141:8018/hls/63/index.m3u8
黑龙江卫视,http://222.89.28.118:808/hls/66/index.m3u8
其他频道2,#genre#
1,http://1.87.218.223:7878
1,http://112.123.206.32:808
1,http://112.243.226.197:808
1,http://122.4.199.164:9001
1,http://122.4.199.164:9101
1,http://122.4.199.164:9201
1,http://175.11.169.238:888
1,http://219.144.235.107:8090
1,http://219.144.235.108:8090
1,http://219.157.194.67:888
1,http://42.48.25.102:808
CETV1,http://144.7.38.154:808/hls/85/index.m3u8
CETV1,http://222.89.28.118:808/hls/19/index.m3u8
QTV1,http://182.46.8.141:8018/hls/32/index.m3u8
中国教育1,http://123.10.76.183:808/hls/67/index.m3u8
QTV2,http://182.46.8.141:8018/hls/33/index.m3u8
QTV3,http://182.46.8.141:8018/hls/34/index.m3u8
CETV4,http://144.7.38.154:808/hls/92/index.m3u8
QTV4,http://182.46.8.141:8018/hls/35/index.m3u8
中国教育4,http://123.10.76.183:808/hls/68/index.m3u8
IPTV5+,http://61.52.157.249:808/hls/75/index.m3u8
QTV5,http://182.46.8.141:8018/hls/36/index.m3u8
QTV6,http://182.46.8.141:8018/hls/37/index.m3u8
都市生活6,http://61.52.157.249:808/hls/87/index.m3u8
CGTN,http://123.10.76.183:808/hls/16/index.m3u8
CGTN,http://222.89.28.118:808/hls/16/index.m3u8
IPTV法制,http://123.10.76.183:808/hls/83/index.m3u8
IPTV相声,http://123.10.76.183:808/hls/81/index.m3u8
SDETV,http://61.52.157.249:808/hls/79/index.m3u8
test,http://144.7.38.154:808/hls/200/index.m3u8
东方财经,http://120.192.226.35:8009/hls/63/index.m3u8
中国气象,http://182.46.8.141:8018/hls/39/index.m3u8
中天新闻,http://123.10.76.183:808/135/hk.php?id=ztxw
优曼卡通,http://182.46.8.141:8018/hls/45/index.m3u8
保定公共,http://144.7.38.154:808/hls/113/index.m3u8
保定新闻综合,http://144.7.38.154:808/hls/73/index.m3u8
信阳公共,http://222.89.28.118:808/hls/101/index.m3u8
信阳综合,http://222.89.28.118:808/hls/100/index.m3u8
全记实,http://120.192.226.35:8009/hls/75/index.m3u8
公共,http://61.52.157.249:808/hls/23/index.m3u8
内蒙古,http://61.52.157.249:808/hls/57/index.m3u8
军事,http://123.10.76.183:808/hls/93/index.m3u8
军事,http://61.52.157.249:808/hls/68/index.m3u8
动作影院,http://123.10.76.183:808/hls/97/index.m3u8
动作电影,http://182.46.8.141:8018/hls/83/index.m3u8
动漫秀场,http://120.192.226.35:8009/hls/68/index.m3u8
北京纪实,http://144.7.38.154:808/hls/86/index.m3u8
卡酷动画,http://123.10.76.183:808/hls/64/index.m3u8
卡酷动画,http://144.7.38.154:808/hls/57/index.m3u8
卡酷动画,http://222.89.28.118:808/hls/93/index.m3u8
周星驰电影,rtmp://123.10.76.183:808/live/1
嘉佳卡通,http://120.192.226.35:8009/hls/66/index.m3u8
嘉佳卡通,http://123.10.76.183:808/hls/66/index.m3u8
嘉佳卡通,http://222.89.28.118:808/hls/92/index.m3u8
嘉佳卡通,http://61.52.157.249:808/hls/63/index.m3u8
四海钓鱼,http://182.46.8.141:8018/hls/38/index.m3u8
国防军事,http://144.7.38.154:808/hls/88/index.m3u8
安新电视,http://144.7.38.154:808/hls/65/index.m3u8
家庭影院,http://123.10.76.183:808/hls/99/index.m3u8
少儿动画,http://123.10.76.183:808/hls/76/index.m3u8
山东体育,http://182.46.8.141:8018/hls/22/index.m3u8
山东公共,http://182.46.8.141:8018/hls/23/index.m3u8
山东农科,http://182.46.8.141:8018/hls/24/index.m3u8
山东少儿,http://182.46.8.141:8018/hls/21/index.m3u8
山东影视,http://182.46.8.141:8018/hls/19/index.m3u8
山东生活,http://182.46.8.141:8018/hls/26/index.m3u8
山东综艺,http://182.46.8.141:8018/hls/18/index.m3u8
山东齐鲁,http://182.46.8.141:8018/hls/17/index.m3u8
平桥广电中心,http://222.89.28.118:808/hls/103/index.m3u8
影院,http://123.10.76.183:808/hls/98/index.m3u8
收视指南,http://123.10.76.183:808/hls/75/index.m3u8
收视指南,http://61.52.157.249:808/hls/62/index.m3u8
新农村,http://123.10.76.183:808/hls/25/index.m3u8
新农村,http://61.52.157.249:808/hls/24/index.m3u8
新闻,http://61.52.157.249:808/hls/22/index.m3u8
新闻综合,http://61.52.157.249:808/hls/84/index.m3u8
早教,http://123.10.76.183:808/hls/92/index.m3u8
李连杰电影,rtmp://123.10.76.183:808/live/2
梨园,http://144.7.38.154:808/hls/89/index.m3u8
梨园,http://61.52.157.249:808/hls/26/index.m3u8
欢笑剧场,http://120.192.226.35:8009/hls/78/index.m3u8
武术,http://182.46.8.141:8018/hls/29/index.m3u8
民生,http://61.52.157.249:808/hls/19/index.m3u8
河北公共,http://144.7.38.154:808/hls/21/index.m3u8
河北农民,http://144.7.38.154:808/hls/22/index.m3u8
河北少儿科教,http://144.7.38.154:808/hls/20/index.m3u8
河北影视,http://144.7.38.154:808/hls/19/index.m3u8
河北经济,http://144.7.38.154:808/hls/17/index.m3u8
河北都市,http://144.7.38.154:808/hls/18/index.m3u8
河南公共,http://123.10.76.183:808/hls/24/index.m3u8
河南公共,http://222.89.28.118:808/hls/38/index.m3u8
河南国际,http://123.10.76.183:808/hls/26/index.m3u8
河南国际,http://222.89.28.118:808/hls/40/index.m3u8
河南国际,http://61.52.157.249:808/hls/25/index.m3u8
河南文物宝库,http://123.10.76.183:808/hls/28/index.m3u8
河南新农村,http://222.89.28.118:808/hls/39/index.m3u8
河南新闻,http://123.10.76.183:808/hls/22/index.m3u8
河南梨园,http://123.10.76.183:808/hls/27/index.m3u8
河南武术世界,http://123.10.76.183:808/hls/29/index.m3u8
河南民生,http://123.10.76.183:808/hls/19/index.m3u8
河南民生,http://222.89.28.118:808/hls/33/index.m3u8
河南法制,http://222.89.28.118:808/hls/34/index.m3u8
河南法治,http://123.10.76.183:808/hls/20/index.m3u8
河南电视剧,http://123.10.76.183:808/hls/21/index.m3u8
河南电视剧,http://222.89.28.118:808/hls/35/index.m3u8
河南移动电视,http://123.10.76.183:808/hls/31/index.m3u8
河南都市,http://123.10.76.183:808/hls/18/index.m3u8
河南都市,http://222.89.28.118:808/hls/32/index.m3u8
法制天地,http://120.192.226.35:8009/hls/76/index.m3u8
法治,http://61.52.157.249:808/hls/20/index.m3u8
浉河广电中心,http://222.89.28.118:808/hls/102/index.m3u8
海看大片,http://182.46.8.141:8018/hls/60/index.m3u8
海看少儿,http://182.46.8.141:8018/hls/44/index.m3u8
游戏风云,http://120.192.226.35:8009/hls/77/index.m3u8
湖南公共,http://113.240.177.236:8082/hls/19/index.m3u8
湖南娱乐,http://113.240.177.236:8082/hls/20/index.m3u8
湖南电影,http://113.240.177.236:8082/hls/18/index.m3u8
湖南电视剧,http://175.11.138.93:808/hls/53/index.m3u8
湖南经视,http://175.11.138.93:808/hls/51/index.m3u8
湖南都市,http://175.11.138.93:808/hls/52/index.m3u8
漯河公共,http://123.10.76.183:808/hls/78/index.m3u8
漯河综合,http://123.10.76.183:808/hls/73/index.m3u8
潍坊新闻,http://182.46.8.141:8018/hls/27/index.m3u8
潍坊都市,http://182.46.8.141:8018/hls/28/index.m3u8
炫动卡通,http://182.46.8.141:8018/hls/42/index.m3u8
炫动卡通,http://222.89.28.118:808/hls/94/index.m3u8
热播剧场,http://123.10.76.183:808/hls/82/index.m3u8
热播剧场,http://182.46.8.141:8018/hls/80/index.m3u8
热播剧场,http://61.52.157.249:808/hls/71/index.m3u8
爱大剧,http://123.10.76.183:808/hls/101/index.m3u8
生活时尚,http://120.192.226.35:8009/hls/71/index.m3u8
电视剧,http://61.52.157.249:808/hls/21/index.m3u8
电视剧,http://61.52.157.249:808/hls/74/index.m3u8
百姓调解,http://61.52.157.249:808/hls/82/index.m3u8
监控,http://123.10.76.183:808/hls/87/index.m3u8
相声小品,http://61.52.157.249:808/hls/17/index.m3u8
睛彩中原,http://61.52.157.249:808/hls/81/index.m3u8
石家庄娱乐,http://144.7.38.154:808/hls/24/index.m3u8
石家庄新闻综合,http://144.7.38.154:808/hls/23/index.m3u8
石家庄生活,http://144.7.38.154:808/hls/25/index.m3u8
石家庄都市,http://144.7.38.154:808/hls/26/index.m3u8
移动戏曲,http://123.10.76.183:808/hls/74/index.m3u8
移动戏曲,http://61.52.157.249:808/hls/80/index.m3u8
篮球,http://120.192.226.35:8009/hls/64/index.m3u8
精彩三秦,http://120.192.226.35:8009/hls/26/index.m3u8
纪实,http://123.10.76.183:808/hls/95/index.m3u8
经典电影,http://123.10.76.183:808/hls/79/index.m3u8
经典电影,http://182.46.8.141:8018/hls/82/index.m3u8
经典电影,http://61.52.157.249:808/hls/69/index.m3u8
经典电影,rtmp://123.10.76.183:808/live/3
美国大片,http://61.52.157.249:808/hls/66/index.m3u8
美食天府,http://182.46.8.141:8018/hls/40/index.m3u8
英张西口,http://123.10.76.183:808/hls/102/index.m3u8
西安一套,http://120.192.226.35:8009/hls/28/index.m3u8
西安二套,http://120.192.226.35:8009/hls/29/index.m3u8
谍战剧场,http://123.10.76.183:808/hls/80/index.m3u8
谍战剧场,http://182.46.8.141:8018/hls/81/index.m3u8
谍战剧场,http://61.52.157.249:808/hls/70/index.m3u8
郑州商都,http://61.52.157.249:808/hls/86/index.m3u8
都市剧场,http://120.192.226.35:8009/hls/72/index.m3u8
都市生活,http://61.52.157.249:808/hls/85/index.m3u8
金鹰卡通,http://120.192.226.35:8009/hls/67/index.m3u8
金鹰卡通,http://123.10.76.183:808/hls/65/index.m3u8
金鹰卡通,http://144.7.38.154:808/hls/58/index.m3u8
金鹰卡通,http://182.46.8.141:8018/hls/43/index.m3u8
金鹰卡通,http://222.89.28.118:808/hls/91/index.m3u8
金鹰卡通,http://61.52.157.249:808/hls/61/index.m3u8
金鹰纪实,http://123.10.76.183:808/hls/72/index.m3u8
金鹰纪实,http://144.7.38.154:808/hls/87/index.m3u8
陕西一套,http://120.192.226.35:8009/hls/18/index.m3u8
陕西七套,http://120.192.226.35:8009/hls/24/index.m3u8
陕西三套,http://120.192.226.35:8009/hls/20/index.m3u8
陕西二套,http://120.192.226.35:8009/hls/19/index.m3u8
陕西五套,http://120.192.226.35:8009/hls/22/index.m3u8
陕西体育,http://1.80.12.4:10000/hls/40/index.m3u8
陕西八套,http://120.192.226.35:8009/hls/62/index.m3u8
陕西六套,http://120.192.226.35:8009/hls/23/index.m3u8
陕西四套,http://120.192.226.35:8009/hls/21/index.m3u8
陕西影视,http://1.80.12.4:10000/hls/39/index.m3u8
陕西新闻资讯,http://1.80.12.4:10000/hls/37/index.m3u8
陕西西部影视,http://1.80.12.4:10000/hls/18/index.m3u8
音乐现场,http://123.10.76.183:808/hls/85/index.m3u8
高密新闻,http://182.46.8.141:8018/hls/31/index.m3u8
