浙电信,#genre#
财富天下,http://171.213.131.31:8088/udp/239.93.0.116:9136
股评汇,http://171.213.131.31:8088/udp/239.93.0.141:5140
爱体育,http://171.213.131.31:8088/udp/239.93.0.135:9008
电竞天堂,http://171.213.131.31:8088/udp/239.93.1.135:5140
游戏风云,http://171.213.131.31:8088/udp/239.93.0.136:5140
汽车频道,http://171.213.131.31:8088/udp/239.93.0.117:1292
足球,http://171.213.131.31:8088/udp/239.93.0.197:9040
高网,http://171.213.131.31:8088/udp/239.93.0.202:9068
台球,http://171.213.131.31:8088/udp/239.93.0.203:9072
纪实人文,http://171.213.131.31:8088/udp/239.93.1.154:5140
墨宝,http://171.213.131.31:8088/udp/239.93.0.215:9132
军事,http://171.213.131.31:8088/udp/239.93.0.204:9076
解密,http://171.213.131.31:8088/udp/239.93.0.199:9048
地理,http://171.213.131.31:8088/udp/239.93.0.200:9052
传奇,http://171.213.131.31:8088/udp/239.93.0.235:1282
导视,http://171.213.131.31:8088/udp/239.93.0.129:5140
收视指南,http://171.213.131.31:8088/udp/239.93.0.195:8012
资讯新干线,http://171.213.131.31:8088/udp/239.93.0.236:1283
蓉城先锋,http://171.213.131.31:8088/udp/239.93.0.91:2101
星空精选,http://171.213.131.31:8088/udp/239.93.1.171:5140
东方财经,http://171.213.131.31:8088/udp/239.93.1.165:5140
CGTN西班牙语,http://171.213.131.31:8088/udp/239.93.42.49:5140
CGTN法语,http://171.213.131.31:8088/udp/239.93.42.50:5140
百姓健康,http://171.213.131.31:8088/udp/239.93.42.35:5140
爱怀旧,http://171.213.131.31:8088/udp/239.93.42.21:5140
爱喜剧,http://171.213.131.31:8088/udp/239.93.42.9:5140
爱奇谈,http://171.213.131.31:8088/udp/239.93.42.22:5140
爱科幻,http://171.213.131.31:8088/udp/239.93.42.10:5140
爱院线,http://171.213.131.31:8088/udp/239.93.42.11:5140
都市剧场,http://171.213.131.31:8088/udp/239.93.42.30:5140
爱谍战,http://171.213.131.31:8088/udp/239.93.42.14:5140
爱经典,http://171.213.131.31:8088/udp/239.93.42.13:5140
爱悬疑,http://171.213.131.31:8088/udp/239.93.42.12:5140
爱青春,http://171.213.131.31:8088/udp/239.93.42.16:5140
爱都市,http://171.213.131.31:8088/udp/239.93.42.15:5140
少儿天地,http://171.213.131.31:8088/udp/239.93.42.34:5140
爱幼教,http://171.213.131.31:8088/udp/239.93.42.17:5140
爱玩具,http://171.213.131.31:8088/udp/239.93.42.18:5140
爱动漫,http://171.213.131.31:8088/udp/239.93.42.23:5140
求索频道,http://171.213.131.31:8088/udp/239.93.42.24:5140
爱电竞,http://171.213.131.31:8088/udp/239.93.42.19:5140
爱赛车,http://171.213.131.31:8088/udp/239.93.42.20:5140
爱宠宠物,http://171.213.131.31:8088/udp/239.93.42.32:5140
生活时尚,http://171.213.131.31:8088/udp/239.93.42.29:5140
环球旅游,http://171.213.131.31:8088/udp/239.93.42.31:5140
来钓鱼吧,http://171.213.131.31:8088/udp/239.93.42.8:5140
麻辣体育,http://171.213.131.31:8088/udp/239.93.42.2:5140
绚影4K,http://171.213.131.31:8088/udp/239.93.42.33:5140
先锋乒羽,http://171.213.131.31:8088/udp/239.93.42.56:5140
天元围棋,http://171.213.131.31:8088/udp/239.93.42.55:5140
快乐垂钓,http://171.213.131.31:8088/udp/239.93.1.151:5140
茶频道,http://171.213.131.31:8088/udp/239.93.0.114:5140
热血剧场,http://171.213.131.31:8088/udp/239.93.1.198:5140
乐龄学堂,http://171.213.131.31:8088/udp/239.93.1.179:5140
亲子趣学4K,http://171.213.131.31:8088/udp/239.93.1.191:5140
津津悦读4K,http://171.213.131.31:8088/udp/239.93.1.197:5140
动画番剧,http://171.213.131.31:8088/udp/239.93.1.177:5140
中录动漫4K,http://171.213.131.31:8088/udp/239.93.1.188:5140
熊猫24小时,http://171.213.131.31:8088/udp/239.93.1.178:5140
综艺咖秀,http://171.213.131.31:8088/udp/239.93.1.175:5140
红色经典,http://171.213.131.31:8088/udp/239.93.1.176:5140
4K超电影,http://171.213.131.31:8088/udp/239.93.1.156:5140
4K乐享超清,http://171.213.131.31:8088/udp/239.93.0.43:5140
i成都,http://171.213.131.31:8088/udp/239.93.1.104:1234
中国体育1,http://171.213.131.31:8088/udp/239.93.42.25:5140
中国体育2,http://171.213.131.31:8088/udp/239.93.42.26:5140
中国体育3,http://171.213.131.31:8088/udp/239.93.42.27:5140
CHANNEL-V,http://171.213.131.31:8088/udp/239.93.0.157:2194
CHANNEL-V,http://171.213.131.31:8088/udp/239.93.1.7:2194
四川卫视,http://182.148.29.167:4022/udp/239.93.0.169:5140
四川康巴卫视,http://182.148.29.167:4022/udp/239.93.0.41:5140
四川公共乡村,http://182.148.29.167:4022/udp/239.93.0.52:5140
四川妇女儿童,http://182.148.29.167:4022/udp/239.93.0.219:5140
四川影视文艺,http://182.148.29.167:4022/udp/239.93.0.166:5140
四川影视文艺,http://182.148.29.167:4022/udp/239.93.1.195:5140
四川文化旅游,http://182.148.29.167:4022/udp/239.93.1.101:5140
四川文化旅游,http://182.148.29.167:4022/udp/239.93.1.20:5140
四川新闻,http://182.148.29.167:4022/udp/239.93.0.47:5140
四川经济,http://182.148.29.167:4022/udp/239.93.1.102:5140
四川经济,http://182.148.29.167:4022/udp/239.93.1.16:5140
SCTV-2,http://182.148.29.167:4022/udp/239.93.1.101:5140
SCTV-3,http://182.148.29.167:4022/udp/239.93.1.102:5140
SCTV-4,http://182.148.29.167:4022/udp/239.93.0.47:5140
SCTV-5,http://182.148.29.167:4022/udp/239.93.0.166:5140
SCTV-6,http://182.148.29.167:4022/udp/239.93.1.144:5140
SCTV-7,http://182.148.29.167:4022/udp/239.93.0.219:5140
SCTV-科教,http://182.148.29.167:4022/udp/239.93.42.44:5140
四川乡村,http://182.148.29.167:4022/udp/239.93.0.52:5140
峨眉电影,http://182.148.29.167:4022/udp/239.93.1.54:5140
峨眉电影,http://182.148.29.167:4022/udp/239.93.1.18:5140
凤凰中文,http://182.148.29.167:4022/udp/239.93.0.162:2192
凤凰中文,http://182.148.29.167:4022/udp/239.93.1.9:2192
凤凰资讯,http://182.148.29.167:4022/udp/239.93.0.118:2191
凤凰资讯,http://182.148.29.167:4022/udp/239.93.1.4:2191
星空,http://182.148.29.167:4022/udp/239.93.0.156:2193
星空,http://182.148.29.167:4022/udp/239.93.1.10:2193
CCTV-1,http://182.148.29.167:4022/udp/239.93.0.184:5140
CCTV-2,http://182.148.29.167:4022/udp/239.93.1.23:6000
CCTV-3,http://182.148.29.167:4022/udp/239.93.1.11:2223
CCTV-4,http://182.148.29.167:4022/udp/239.93.1.105:5140
CCTV-5,http://182.148.29.167:4022/udp/239.93.42.37:5140
CCTV-6,http://182.148.29.167:4022/udp/239.93.1.13:2226
CCTV-7,http://182.148.29.167:4022/udp/239.93.1.67:5140
CCTV-8,http://182.148.29.167:4022/udp/239.93.42.39:5140
CCTV-9,http://182.148.29.167:4022/udp/239.93.1.24:5140
CCTV-10,http://182.148.29.167:4022/udp/239.93.1.28:5140
CCTV-11,http://182.148.29.167:4022/udp/239.93.0.102:5140
CCTV-12,http://182.148.29.167:4022/udp/239.93.1.30:8124
CCTV-13,http://182.148.29.167:4022/udp/239.93.0.66:5140
CCTV-14,http://182.148.29.167:4022/udp/239.93.1.29:6000
CCTV-15,http://182.148.29.167:4022/udp/239.93.0.103:5140
CCTV-17,http://182.148.29.167:4022/udp/239.93.0.92:5140
CCTV-5＋,http://182.148.29.167:4022/udp/239.93.1.36:8004
爱上4K,http://182.148.29.167:4022/udp/239.93.0.97:5140
爱上4K,http://182.148.29.167:4022/udp/239.93.1.113:5140
爱上4K,http://182.148.29.167:4022/udp/239.93.1.251:8224
CGTN英语,http://182.148.29.167:4022/udp/239.93.0.104:5140
四川卫视,http://182.148.29.167:4022/udp/239.93.0.20:1235
湖南卫视,http://182.148.29.167:4022/udp/239.93.0.88:5140
江苏卫视,http://182.148.29.167:4022/udp/239.93.0.89:5140
浙江卫视,http://182.148.29.167:4022/udp/239.93.0.124:5140
东方卫视,http://182.148.29.167:4022/udp/239.93.0.123:5140
北京卫视,http://182.148.29.167:4022/udp/239.93.0.180:5140
深圳卫视,http://182.148.29.167:4022/udp/239.93.0.182:5140
广东卫视,http://182.148.29.167:4022/udp/239.93.0.181:5140
天津卫视,http://182.148.29.167:4022/udp/239.93.0.167:5140
山东卫视,http://182.148.29.167:4022/udp/239.93.0.168:5140
康巴卫视,http://182.148.29.167:4022/udp/239.93.0.41:5140
江西卫视,http://182.148.29.167:4022/udp/239.93.0.134:5140
东南卫视,http://182.148.29.167:4022/udp/239.93.0.42:5140
黑龙江卫视,http://182.148.29.167:4022/udp/239.93.0.183:5140
重庆卫视,http://182.148.29.167:4022/udp/239.93.1.107:5140
贵州卫视,http://182.148.29.167:4022/udp/239.93.0.131:5140
湖北卫视,http://182.148.29.167:4022/udp/239.93.0.250:5140
安徽卫视,http://182.148.29.167:4022/udp/239.93.1.106:5140
河北卫视,http://182.148.29.167:4022/udp/239.93.0.132:5140
辽宁卫视,http://182.148.29.167:4022/udp/239.93.1.108:5140
云南卫视,http://182.148.29.167:4022/udp/239.93.1.174:5140
河南卫视,http://182.148.29.167:4022/udp/239.93.42.45:5140
广西卫视,http://182.148.29.167:4022/udp/239.93.42.46:5140
云南卫视,http://182.148.29.167:4022/udp/239.93.0.174:5140
吉林卫视,http://182.148.29.167:4022/udp/239.93.0.248:5140
陕西卫视,http://182.148.29.167:4022/udp/239.93.0.176:5140
山西卫视,http://182.148.29.167:4022/udp/239.93.0.6:5140
内蒙古卫视,http://182.148.29.167:4022/udp/239.93.0.8:5140
青海卫视,http://182.148.29.167:4022/udp/239.93.0.192:5140
宁夏卫视,http://182.148.29.167:4022/udp/239.93.0.247:5140
西藏卫视,http://182.148.29.167:4022/udp/239.93.0.175:5140
新疆卫视,http://182.148.29.167:4022/udp/239.93.0.194:5140
甘肃卫视,http://182.148.29.167:4022/udp/239.93.0.81:5140
海南卫视,http://182.148.29.167:4022/udp/239.93.0.80:5140
陕西农林,http://182.148.29.167:4022/udp/239.93.0.100:5140
兵团卫视,http://182.148.29.167:4022/udp/239.93.42.43:5140
峨眉电影,http://182.148.29.167:4022/udp/239.93.0.252:5140
厦门卫视,http://182.148.29.167:4022/udp/239.93.42.57:5140
三沙卫视,http://182.148.29.167:4022/udp/239.93.42.58:5140
山东教育卫视,http://182.148.29.167:4022/udp/239.93.1.196:5140
CDTV-1,http://182.148.29.167:4022/udp/239.93.0.16:5140
CDTV-2,http://182.148.29.167:4022/udp/239.93.0.17:1239
CDTV-3,http://182.148.29.167:4022/udp/239.93.0.18:1238
CDTV-4,http://182.148.29.167:4022/udp/239.93.0.19:1250
CDTV-5,http://182.148.29.167:4022/udp/239.93.1.231:5140
CDTV-6,http://182.148.29.167:4022/udp/239.93.0.21:1251
CDTV-8,http://182.148.29.167:4022/udp/239.93.0.22:1252
上海纪实,http://182.148.29.167:4022/udp/239.93.1.137:5140
金鹰纪实,http://182.148.29.167:4022/udp/239.93.0.130:5140
CETV-1,http://182.148.29.167:4022/udp/239.93.1.111:5140
中录动漫4K,http://182.148.29.167:4022/udp/239.93.1.188:5140
熊猫新闻,http://182.148.29.167:4022/udp/239.93.1.112:5140
熊猫体娱,http://182.148.29.167:4022/udp/239.93.0.94:5140
熊猫少儿,http://182.148.29.167:4022/udp/239.93.1.189:5140
熊猫影院,http://182.148.29.167:4022/udp/239.93.0.214:5140
睛彩四川,http://182.148.29.167:4022/udp/239.93.0.126:5140
成都体育,http://182.148.29.167:4022/udp/239.93.0.224:1281
熊猫频道,http://182.148.29.167:4022/udp/239.93.0.211:9148
金熊猫卡通,http://182.148.29.167:4022/udp/239.93.1.172:5140
炫动卡通,http://182.148.29.167:4022/udp/239.93.0.173:5140
嘉佳卡通,http://182.148.29.167:4022/udp/239.93.0.246:5140
收视导视,http://182.148.29.167:4022/udp/239.93.1.39:5140
熊猫爱生活,http://182.148.29.167:4022/udp/239.93.1.190:5140
大爱四川,http://182.148.29.167:4022/udp/239.93.1.110:5140
大爱旅游,http://182.148.29.167:4022/udp/239.93.42.70:5140
大爱生活,http://182.148.29.167:4022/udp/239.93.42.71:5140
大爱时尚,http://182.148.29.167:4022/udp/239.93.42.72:5140
HD看电影,http://182.148.29.167:4022/udp/239.93.42.47:5140
家政频道,http://182.148.29.167:4022/udp/239.93.42.48:5140
CETV-2,http://182.148.29.167:4022/udp/239.93.0.113:5140
CETV-4,http://182.148.29.167:4022/udp/239.93.0.50:5140
经典电影,http://182.148.29.167:4022/udp/239.93.0.57:9024
华语影院,http://182.148.29.167:4022/udp/239.93.0.138:5140
星光院线,http://182.148.29.167:4022/udp/239.93.0.139:5140
全球大片,http://182.148.29.167:4022/udp/239.93.0.105:5140
热播剧场,http://182.148.29.167:4022/udp/239.93.0.56:9020
热门剧场,http://182.148.29.167:4022/udp/239.93.0.140:5140
港剧风云,http://182.148.29.167:4022/udp/239.93.0.143:5140
谍战剧场,http://182.148.29.167:4022/udp/239.93.0.95:5140
卡酷动画,http://182.148.29.167:4022/udp/239.93.0.208:5140
金鹰卡通,http://182.148.29.167:4022/udp/239.93.0.108:5140
优漫卡通,http://182.148.29.167:4022/udp/239.93.0.251:5140
宝宝动画,http://182.148.29.167:4022/udp/239.93.0.147:5140
少儿动画,http://182.148.29.167:4022/udp/239.93.0.193:9000
青春动漫,http://182.148.29.167:4022/udp/239.93.0.146:5140
热门综艺,http://182.148.29.167:4022/udp/239.93.0.151:5140
音乐现场,http://182.148.29.167:4022/udp/239.93.0.198:9044
戏曲精选,http://182.148.29.167:4022/udp/239.93.0.144:5140
戏曲,http://182.148.29.167:4022/udp/239.93.0.217:9208
魅力时尚,http://182.148.29.167:4022/udp/239.93.0.190:9012
生活时尚,http://182.148.29.167:4022/udp/239.93.0.106:5140
爱生活,http://182.148.29.167:4022/udp/239.93.0.206:8028
汽摩,http://182.148.29.167:4022/udp/239.93.0.62:5140
财富天下,http://182.148.29.167:4022/udp/239.93.0.116:9136
股评汇,http://182.148.29.167:4022/udp/239.93.0.141:5140
爱体育,http://182.148.29.167:4022/udp/239.93.0.135:9008
电竞天堂,http://182.148.29.167:4022/udp/239.93.1.135:5140
游戏风云,http://182.148.29.167:4022/udp/239.93.0.136:5140
汽车频道,http://182.148.29.167:4022/udp/239.93.0.117:1292
足球,http://182.148.29.167:4022/udp/239.93.0.197:9040
高网,http://182.148.29.167:4022/udp/239.93.0.202:9068
台球,http://182.148.29.167:4022/udp/239.93.0.203:9072
纪实人文,http://182.148.29.167:4022/udp/239.93.1.154:5140
墨宝,http://182.148.29.167:4022/udp/239.93.0.215:9132
军事,http://182.148.29.167:4022/udp/239.93.0.204:9076
解密,http://182.148.29.167:4022/udp/239.93.0.199:9048
地理,http://182.148.29.167:4022/udp/239.93.0.200:9052
传奇,http://182.148.29.167:4022/udp/239.93.0.235:1282
导视,http://182.148.29.167:4022/udp/239.93.0.129:5140
收视指南,http://182.148.29.167:4022/udp/239.93.0.195:8012
资讯新干线,http://182.148.29.167:4022/udp/239.93.0.236:1283
蓉城先锋,http://182.148.29.167:4022/udp/239.93.0.91:2101
星空精选,http://182.148.29.167:4022/udp/239.93.1.171:5140
东方财经,http://182.148.29.167:4022/udp/239.93.1.165:5140
CGTN西班牙语,http://182.148.29.167:4022/udp/239.93.42.49:5140
CGTN法语,http://182.148.29.167:4022/udp/239.93.42.50:5140
百姓健康,http://182.148.29.167:4022/udp/239.93.42.35:5140
爱怀旧,http://182.148.29.167:4022/udp/239.93.42.21:5140
爱喜剧,http://182.148.29.167:4022/udp/239.93.42.9:5140
爱奇谈,http://182.148.29.167:4022/udp/239.93.42.22:5140
爱科幻,http://182.148.29.167:4022/udp/239.93.42.10:5140
爱院线,http://182.148.29.167:4022/udp/239.93.42.11:5140
都市剧场,http://182.148.29.167:4022/udp/239.93.42.30:5140
爱谍战,http://182.148.29.167:4022/udp/239.93.42.14:5140
爱经典,http://182.148.29.167:4022/udp/239.93.42.13:5140
爱悬疑,http://182.148.29.167:4022/udp/239.93.42.12:5140
爱青春,http://182.148.29.167:4022/udp/239.93.42.16:5140
爱都市,http://182.148.29.167:4022/udp/239.93.42.15:5140
少儿天地,http://182.148.29.167:4022/udp/239.93.42.34:5140
爱幼教,http://182.148.29.167:4022/udp/239.93.42.17:5140
爱玩具,http://182.148.29.167:4022/udp/239.93.42.18:5140
爱动漫,http://182.148.29.167:4022/udp/239.93.42.23:5140
求索频道,http://182.148.29.167:4022/udp/239.93.42.24:5140
爱电竞,http://182.148.29.167:4022/udp/239.93.42.19:5140
爱赛车,http://182.148.29.167:4022/udp/239.93.42.20:5140
爱宠宠物,http://182.148.29.167:4022/udp/239.93.42.32:5140
生活时尚,http://182.148.29.167:4022/udp/239.93.42.29:5140
环球旅游,http://182.148.29.167:4022/udp/239.93.42.31:5140
来钓鱼吧,http://182.148.29.167:4022/udp/239.93.42.8:5140
麻辣体育,http://182.148.29.167:4022/udp/239.93.42.2:5140
绚影4K,http://182.148.29.167:4022/udp/239.93.42.33:5140
先锋乒羽,http://182.148.29.167:4022/udp/239.93.42.56:5140
天元围棋,http://182.148.29.167:4022/udp/239.93.42.55:5140
快乐垂钓,http://182.148.29.167:4022/udp/239.93.1.151:5140
茶频道,http://182.148.29.167:4022/udp/239.93.0.114:5140
热血剧场,http://182.148.29.167:4022/udp/239.93.1.198:5140
乐龄学堂,http://182.148.29.167:4022/udp/239.93.1.179:5140
亲子趣学4K,http://182.148.29.167:4022/udp/239.93.1.191:5140
津津悦读4K,http://182.148.29.167:4022/udp/239.93.1.197:5140
动画番剧,http://182.148.29.167:4022/udp/239.93.1.177:5140
中录动漫4K,http://182.148.29.167:4022/udp/239.93.1.188:5140
熊猫24小时,http://182.148.29.167:4022/udp/239.93.1.178:5140
综艺咖秀,http://182.148.29.167:4022/udp/239.93.1.175:5140
红色经典,http://182.148.29.167:4022/udp/239.93.1.176:5140
4K超电影,http://182.148.29.167:4022/udp/239.93.1.156:5140
4K乐享超清,http://182.148.29.167:4022/udp/239.93.0.43:5140
i成都,http://182.148.29.167:4022/udp/239.93.1.104:1234
中国体育1,http://182.148.29.167:4022/udp/239.93.42.25:5140
中国体育2,http://182.148.29.167:4022/udp/239.93.42.26:5140
中国体育3,http://182.148.29.167:4022/udp/239.93.42.27:5140
CHANNEL-V,http://182.148.29.167:4022/udp/239.93.0.157:2194
CHANNEL-V,http://182.148.29.167:4022/udp/239.93.1.7:2194
江电信,#genre#
江苏卫视,http://117.62.146.252:5678/udp/239.49.8.16:9602
江苏卫视,http://117.62.146.252:5678/udp/239.49.8.138:6000
江苏城市,http://117.62.146.252:5678/udp/239.49.9.35:6000
江苏公共,http://117.62.146.252:5678/udp/239.49.1.22:6000
江苏公共,http://117.62.146.252:5678/udp/239.49.0.149:9186
江苏国际,http://117.62.146.252:5678/udp/239.49.1.23:6000
江苏国际,http://117.62.146.252:5678/udp/239.49.0.22:8168
江苏教育,http://117.62.146.252:5678/udp/239.49.9.42:6000
江苏卡通,http://117.62.146.252:5678/udp/239.49.9.39:6000
江苏体育,http://117.62.146.252:5678/udp/239.49.9.37:6000
江苏新闻,http://117.62.146.252:5678/udp/239.49.9.40:6000
江苏影视,http://117.62.146.252:5678/udp/239.49.9.38:6000
江苏综艺,http://117.62.146.252:5678/udp/239.49.9.36:6000
CCTV-1,http://117.62.146.252:5678/udp/239.49.8.19:9614
CCTV-1,http://117.62.146.252:5678/udp/239.49.8.129:6000
CCTV-2,http://117.62.146.252:5678/udp/239.49.8.50:9802
CCTV-2,http://117.62.146.252:5678/udp/239.49.8.130:6000
CCTV-3,http://117.62.146.252:5678/udp/239.49.9.31:6000
CCTV-4,http://117.62.146.252:5678/udp/239.49.8.51:9806
CCTV-4,http://117.62.146.252:5678/udp/239.49.8.131:6000
CCTV-5,http://117.62.146.252:5678/udp/239.49.8.18:9610
CCTV-5,http://117.62.146.252:5678/udp/239.49.9.32:6000
CCTV-5+,http://117.62.146.252:5678/udp/239.49.8.137:6000
CCTV-6,http://117.62.146.252:5678/udp/239.49.9.33:6000
CCTV-7,http://117.62.146.252:5678/udp/239.49.8.52:9810
CCTV-8,http://117.62.146.252:5678/udp/239.49.9.34:6000
CCTV-9,http://117.62.146.252:5678/udp/239.49.8.53:9814
CCTV-9,http://117.62.146.252:5678/udp/239.49.8.133:6000
CCTV-10,http://117.62.146.252:5678/udp/239.49.8.54:9818
CCTV-10,http://117.62.146.252:5678/udp/239.49.8.134:6000
CCTV-11,http://117.62.146.252:5678/udp/239.49.1.11:6000
CCTV-11,http://117.62.146.252:5678/udp/239.49.0.11:8080
CCTV-12,http://117.62.146.252:5678/udp/239.49.8.55:9822
CCTV-12,http://117.62.146.252:5678/udp/239.49.8.135:6000
CCTV-13,http://117.62.146.252:5678/udp/239.49.9.43:6000
CCTV-14,http://117.62.146.252:5678/udp/239.49.8.56:9826
CCTV-14,http://117.62.146.252:5678/udp/239.49.8.136:6000
CCTV-15,http://117.62.146.252:5678/udp/239.49.1.15:6000
CCTV-17,http://117.62.146.252:5678/udp/239.49.8.132:6000
CCTV风云剧场,http://117.62.146.252:5678/udp/239.49.9.10:6000
CCTV风云音乐,http://117.62.146.252:5678/udp/239.49.9.13:6000
CCTV风云足球,http://117.62.146.252:5678/udp/239.49.9.6:6000
CCTV兵器科技,http://117.62.146.252:5678/udp/239.49.9.9:6000
CCTV第一剧场,http://117.62.146.252:5678/udp/239.49.9.15:6000
CCTV怀旧剧场,http://117.62.146.252:5678/udp/239.49.1.67:6000
CCTV怀旧剧场,http://117.62.146.252:5678/udp/239.49.9.12:6000
CCTV高尔夫球,http://117.62.146.252:5678/udp/239.49.9.7:6000
CCTV高尔夫球,http://117.62.146.252:5678/udp/239.49.0.154:9226
CCTV女性时尚,http://117.62.146.252:5678/udp/239.49.1.69:6000
CCTV女性时尚,http://117.62.146.252:5678/udp/239.49.0.159:9266
CCTV女性时尚,http://117.62.146.252:5678/udp/239.49.9.14:6000
CCTV世界地理,http://117.62.146.252:5678/udp/239.49.1.63:6000
CCTV世界地理,http://117.62.146.252:5678/udp/239.49.0.155:9234
CCTV世界地理,http://117.62.146.252:5678/udp/239.49.9.8:6000
CCTV文化精品,http://117.62.146.252:5678/udp/239.49.1.66:6000
CCTV文化精品,http://117.62.146.252:5678/udp/239.49.9.11:6000
CCTV高尔夫,http://117.62.146.252:5678/udp/239.49.1.62:6000
CCTV怀旧剧场,http://117.62.146.252:5678/udp/239.49.0.157:9250
CCTV文化精品,http://117.62.146.252:5678/udp/239.49.0.156:9242
CCTV台球,http://117.62.146.252:5678/udp/239.49.9.22:6000
湖南卫视,http://117.62.146.252:5678/udp/239.49.8.12:9418
湖南卫视,http://117.62.146.252:5678/udp/239.49.8.142:6000
北京卫视,http://117.62.146.252:5678/udp/239.49.8.11:9414
北京卫视,http://117.62.146.252:5678/udp/239.49.8.141:6000
东方卫视,http://117.62.146.252:5678/udp/239.49.8.17:9606
东方卫视,http://117.62.146.252:5678/udp/239.49.8.140:6000
东南卫视,http://117.62.146.252:5678/udp/239.49.8.186:6000
广东卫视,http://117.62.146.252:5678/udp/239.49.8.13:9422
广东卫视,http://117.62.146.252:5678/udp/239.49.8.143:6000
广西卫视,http://117.62.146.252:5678/udp/239.49.8.209:6000
安徽卫视,http://117.62.146.252:5678/udp/239.49.8.204:6000
山东卫视,http://117.62.146.252:5678/udp/239.49.8.7:9306
山东卫视,http://117.62.146.252:5678/udp/239.49.8.146:6000
山西卫视,http://117.62.146.252:5678/udp/239.49.1.51:6000
山西卫视,http://117.62.146.252:5678/udp/239.49.0.67:8528
陕西卫视,http://117.62.146.252:5678/udp/239.49.1.248:6000
深圳卫视,http://117.62.146.252:5678/udp/239.49.8.15:9430
深圳卫视,http://117.62.146.252:5678/udp/239.49.8.145:6000
贵州卫视,http://117.62.146.252:5678/udp/239.49.8.174:6000
重庆卫视,http://117.62.146.252:5678/udp/239.49.8.57:9830
重庆卫视,http://117.62.146.252:5678/udp/239.49.8.149:6000
河北卫视,http://117.62.146.252:5678/udp/239.49.1.236:6000
河北卫视,http://117.62.146.252:5678/udp/239.49.8.188:6000
河南卫视,http://117.62.146.252:5678/udp/239.49.8.197:6000
江西卫视,http://117.62.146.252:5678/udp/239.49.8.185:6000
辽宁卫视,http://117.62.146.252:5678/udp/239.49.8.48:8000
辽宁卫视,http://117.62.146.252:5678/udp/239.49.8.173:6000
青海卫视,http://117.62.146.252:5678/udp/239.49.1.31:6000
青海卫视,http://117.62.146.252:5678/udp/239.49.1.53:6000
青海卫视,http://117.62.146.252:5678/udp/239.49.0.69:8544
旅游卫视,http://117.62.146.252:5678/udp/239.49.0.57:8448
南方卫视,http://117.62.146.252:5678/udp/239.49.1.249:6000
黑龙江卫视,http://117.62.146.252:5678/udp/239.49.8.14:9426
黑龙江卫视,http://117.62.146.252:5678/udp/239.49.8.144:6000
湖北卫视,http://117.62.146.252:5678/udp/239.49.8.8:9632
湖北卫视,http://117.62.146.252:5678/udp/239.49.8.147:6000
四川卫视,http://117.62.146.252:5678/udp/239.49.8.184:6000
天津卫视,http://117.62.146.252:5678/udp/239.49.8.35:8620
天津卫视,http://117.62.146.252:5678/udp/239.49.8.148:6000
西藏卫视,http://117.62.146.252:5678/udp/239.49.1.139:6000
甘肃卫视,http://117.62.146.252:5678/udp/239.49.1.238:6000
海南卫视,http://117.62.146.252:5678/udp/239.49.8.212:6000
吉林卫视,http://117.62.146.252:5678/udp/239.49.8.187:6000
内蒙古卫视,http://117.62.146.252:5678/udp/239.49.1.240:6000
宁夏卫视,http://117.62.146.252:5678/udp/239.49.1.237:6000
CCTV-News,http://117.62.146.252:5678/udp/239.49.0.9:8064
CCTV-15,http://117.62.146.252:5678/udp/239.49.0.15:8112
CETV-1,http://117.62.146.252:5678/udp/239.49.0.70:8552
CETV-2,http://117.62.146.252:5678/udp/239.49.0.71:8560
4K花园,http://117.62.146.252:5678/udp/239.49.8.205:6000
4K花园,http://117.62.146.252:5678/udp/239.49.8.207:6000
4K花园,http://117.62.146.252:5678/udp/239.49.8.208:6000
暴走汽车,http://117.62.146.252:5678/udp/239.49.8.206:6000
财富天下,http://117.62.146.252:5678/udp/239.49.1.29:6000
财富天下,http://117.62.146.252:5678/udp/239.49.0.166:9322
常州都市,http://117.62.146.252:5678/udp/239.49.1.133:6000
常州公共,http://117.62.146.252:5678/udp/239.49.1.131:6000
常州生活,http://117.62.146.252:5678/udp/239.49.1.132:6000
常州新闻,http://117.62.146.252:5678/udp/239.49.1.134:6000
第一财经,http://117.62.146.252:5678/udp/239.49.1.168:6000
东海新闻,http://117.62.146.252:5678/udp/239.49.9.48:6000
北京纪实科教,http://117.62.146.252:5678/udp/239.49.8.202:6000
动漫秀场,http://117.62.146.252:5678/udp/239.49.1.171:6000
动漫秀场,http://117.62.146.252:5678/udp/239.49.8.178:6000
都市剧场,http://117.62.146.252:5678/udp/239.49.8.180:6000
法治天地,http://117.62.146.252:5678/udp/239.49.1.174:6000
赣榆综合,http://117.62.146.252:5678/udp/239.49.1.247:6000
港剧风云,http://117.62.146.252:5678/udp/239.49.1.201:6000
高淳综合,http://117.62.146.252:5678/udp/239.49.1.142:6000
国防军事,http://117.62.146.252:5678/udp/239.49.0.160:9274
华语影院,http://117.62.146.252:5678/udp/239.49.1.196:6000
淮安综合,http://117.62.146.252:5678/udp/239.49.9.46:6000
欢笑剧场4K,http://117.62.146.252:5678/udp/239.49.8.231:6000
欢笑剧场,http://117.62.146.252:5678/udp/239.49.8.182:6000
环球新闻,http://117.62.146.252:5678/udp/239.49.1.9:6000
金色频道,http://117.62.146.252:5678/udp/239.49.1.169:6000
